path,sentence,language,clip,duration[ms],duration_seconds,cumulative_duration
clips/common_voice_en_38153359.mp3,"Pitcher Vance dubbed him ""the Headless Horseman of Ebbets Field"" for his various mistakes.",English,common_voice_en_38153359.mp3,8244,8.244,5022.035999999989
clips/common_voice_en_38164375.mp3,"The resulting model explains the observed ""cooperativity"" without a progressive change of biophysical parameters.",English,common_voice_en_38164375.mp3,8244,8.244,5030.279999999989
clips/common_voice_en_38571927.mp3,"Brooke himself, predominantly a prewar poet, died the year after ""The Soldier"" was published.",English,common_voice_en_38571927.mp3,8244,8.244,5038.5239999999885
clips/common_voice_en_38300123.mp3,No person may cross a bridge while his superior in rank is passing underneath.,English,common_voice_en_38300123.mp3,8244,8.244,5046.767999999988
clips/common_voice_en_38153597.mp3,"His third album, ""Suicaine Gratifaction"", is a piano-driven, melancholy, and highly personal work.",English,common_voice_en_38153597.mp3,8244,8.244,5055.011999999988
clips/common_voice_en_38031383.mp3,The romantic ties between Face and Dia begin to reveal themselves.,English,common_voice_en_38031383.mp3,8208,8.208,5063.2199999999875
clips/common_voice_en_38128318.mp3,The Japanese and Malaysian governments had visited each other on multiple occasions.,English,common_voice_en_38128318.mp3,8208,8.208,5071.427999999987
clips/common_voice_en_38024672.mp3,"The main character is Jumbo Junior a semi-anthropomorphic elephant who is cruelly nicknamed ""Dumbo"".",English,common_voice_en_38024672.mp3,8208,8.208,5079.635999999987
clips/common_voice_en_38033687.mp3,"Also, renovations to their large gym including new floors and new bleachers.",English,common_voice_en_38033687.mp3,8208,8.208,5087.843999999986
clips/common_voice_en_38233422.mp3,"As the ""final authority on the election"", the Council has declared the election closed.",English,common_voice_en_38233422.mp3,8208,8.208,5096.051999999986
clips/common_voice_en_38969542.mp3,The latter ridge runs southward to the edge of the inner wall.,English,common_voice_en_38969542.mp3,8208,8.208,5104.259999999986
clips/common_voice_en_38080495.mp3,The economy of the sector is mainly dependent on hydroelectricity thanks to this dam.,English,common_voice_en_38080495.mp3,8208,8.208,5112.467999999985
clips/common_voice_en_38694958.mp3,A separate thin bed containing the biota is also present about above the interval.,English,common_voice_en_38694958.mp3,8208,8.208,5120.675999999985
clips/common_voice_en_38334640.mp3,When all their men is at home they can Send out One Hundred Warriors.,English,common_voice_en_38334640.mp3,8208,8.208,5128.883999999985
clips/common_voice_en_38057509.mp3,"Today, corporate-run prisons hold eight percent of America's inmates.",English,common_voice_en_38057509.mp3,8208,8.208,5137.091999999984
clips/common_voice_en_38081312.mp3,It traverses the extreme northern section of the Pittsburgh metropolitan area.,English,common_voice_en_38081312.mp3,8208,8.208,5145.299999999984
clips/common_voice_en_38686734.mp3,"All of these candidates placed third, behind their Conservative and Liberal opponents.",English,common_voice_en_38686734.mp3,8208,8.208,5153.507999999983
clips/common_voice_en_38081400.mp3,It was the first railway in New Zealand to be both opened and closed.,English,common_voice_en_38081400.mp3,8208,8.208,5161.715999999983
clips/common_voice_en_38111615.mp3,"Chinese, Indian and Vietnamese-Australians are among Sydney's five largest overseas-born communities.",English,common_voice_en_38111615.mp3,8208,8.208,5169.923999999983
clips/common_voice_en_38358402.mp3,Vittorio Pozzo Described him as an excellent opportunist in the penalty area.,English,common_voice_en_38358402.mp3,8208,8.208,5178.131999999982
clips/common_voice_en_38198335.mp3,"Jack questions Paice, though he is unable to get any useful information from him.",English,common_voice_en_38198335.mp3,8208,8.208,5186.339999999982
clips/common_voice_en_38181869.mp3,"However, as the accuracy and range of firearms increased, this procedure proved increasingly suicidal.",English,common_voice_en_38181869.mp3,8208,8.208,5194.547999999982
clips/common_voice_en_38368998.mp3,"Wickham's residence, Wickham House, is now part of the Valentine Richmond History Center.",English,common_voice_en_38368998.mp3,8208,8.208,5202.755999999981
clips/common_voice_en_38732661.mp3,"This film starred Ashley Penrose, Lisa Payne, Frank Tucker and Jamie Sheehy.",English,common_voice_en_38732661.mp3,8208,8.208,5210.963999999981
clips/common_voice_en_38746027.mp3,"Themes of foreboding, isolation and paranoia are apparent in ""The Light-House"".",English,common_voice_en_38746027.mp3,8208,8.208,5219.1719999999805
clips/common_voice_en_38325691.mp3,The new calendar received the sanction of law and regulated the business of government.,English,common_voice_en_38325691.mp3,8208,8.208,5227.37999999998
clips/common_voice_en_38100200.mp3,After his inspiration Lance Naik Mohan Goswami went and killed remaining terrorists.,English,common_voice_en_38100200.mp3,8208,8.208,5235.58799999998
clips/common_voice_en_38081397.mp3,"They are pair spawners, a typical trait of other fish in the ""Zebrasoma"" genus.",English,common_voice_en_38081397.mp3,8208,8.208,5243.795999999979
clips/common_voice_en_38848528.mp3,The museum took over the whole building and began to change its collections.,English,common_voice_en_38848528.mp3,8208,8.208,5252.003999999979
clips/common_voice_en_38795336.mp3,The exposed film is developed and printed by regular photographic chemical processing.,English,common_voice_en_38795336.mp3,8208,8.208,5260.211999999979
clips/common_voice_en_38084511.mp3,Trevor Oakes is the father of footballers Scott Oakes and Stefan Oakes.,English,common_voice_en_38084511.mp3,8208,8.208,5268.419999999978
clips/common_voice_en_38825115.mp3,"He now runs the foundation, ""Poor Children Without Borders"" in Panama City.",English,common_voice_en_38825115.mp3,8208,8.208,5276.627999999978
clips/common_voice_en_38083293.mp3,"Outside of its grouped developed area is an independent school, Pangbourne College.",English,common_voice_en_38083293.mp3,8208,8.208,5284.8359999999775
clips/common_voice_en_38040575.mp3,"Metzger worked as a substitute teacher in Oxford, Ohio, where he currently resides.",English,common_voice_en_38040575.mp3,8208,8.208,5293.043999999977
clips/common_voice_en_38029210.mp3,"The sixth volume contains various Hebrew, Aramaic, and Greek dictionaries and study aids.",English,common_voice_en_38029210.mp3,8208,8.208,5301.251999999977
clips/common_voice_en_38734600.mp3,"Dermatologists say this medication reduces inflammation of the skin, thereby reducing acne.",English,common_voice_en_38734600.mp3,8208,8.208,5309.459999999976
clips/common_voice_en_38733246.mp3,He also lined out for Dick Fitzgeralds and Doctor Crokes around this time.,English,common_voice_en_38733246.mp3,8208,8.208,5317.667999999976
clips/common_voice_en_38153300.mp3,"The name Konishiroku was taken from the abbreviation of their names, ""Konishi Roku""emon.",English,common_voice_en_38153300.mp3,8208,8.208,5325.875999999976
clips/common_voice_en_38566029.mp3,The sub-munitions steer by briefly decelerating the rotating fore-body with a clutch.,English,common_voice_en_38566029.mp3,8208,8.208,5334.083999999975
clips/common_voice_en_38676216.mp3,"Minster-on-Sea is a location mentioned in Dickens's ""The Old Curiosity Shop"".",English,common_voice_en_38676216.mp3,8172,8.172,5342.255999999975
clips/common_voice_en_38523749.mp3,"Still, it was central to one of the most convenient trans-Saharan routes.",English,common_voice_en_38523749.mp3,8172,8.172,5350.427999999974
clips/common_voice_en_39575858.mp3,This can be regarded as the start of Wiesmoor as the 'Flower City'.,English,common_voice_en_39575858.mp3,8172,8.172,5358.599999999974
clips/common_voice_en_38069700.mp3,Dame Katherine Grainger British Olympic rower also replaced Shami Chakrabarti as Chancellor.,English,common_voice_en_38069700.mp3,8172,8.172,5366.771999999974
clips/common_voice_en_38529112.mp3,The Eagles instead drafted quarterback Donovan McNabb and they booed the Eagles draft pick.,English,common_voice_en_38529112.mp3,8172,8.172,5374.943999999973
clips/common_voice_en_38233293.mp3,Capital Disney played a range of chart music and new acts.,English,common_voice_en_38233293.mp3,8172,8.172,5383.115999999973
clips/common_voice_en_38648441.mp3,"In the same year three such institutions were named for Bauchi, Benue and Imo.",English,common_voice_en_38648441.mp3,8172,8.172,5391.287999999972
clips/common_voice_en_38198309.mp3,"Its soft, lax body plumage is extremely cryptic in its natural habitat.",English,common_voice_en_38198309.mp3,8136,8.136,5399.423999999973
clips/common_voice_en_38692690.mp3,Honorable mention and fourth team or lower recognitions are not accorded any points.,English,common_voice_en_38692690.mp3,8136,8.136,5407.559999999973
clips/common_voice_en_38545787.mp3,"Barrie Wills, formerly of the DeLorean Motor Company, was appointed as managing director.",English,common_voice_en_38545787.mp3,8136,8.136,5415.6959999999735
clips/common_voice_en_38255445.mp3,The god received the title of Wolfish because he exterminated wolves.,English,common_voice_en_38255445.mp3,8136,8.136,5423.831999999974
clips/common_voice_en_38084848.mp3,The diversity of the users range from complete atheists to evangelical and liberal Christians.,English,common_voice_en_38084848.mp3,8136,8.136,5431.967999999974
clips/common_voice_en_38081853.mp3,"Team promotions include a ""Fun Team"" that promotes between-inning entertainment.",English,common_voice_en_38081853.mp3,8136,8.136,5440.103999999975
clips/common_voice_en_38347058.mp3,Life science is a key sector with extensive research and development activities.,English,common_voice_en_38347058.mp3,8136,8.136,5448.239999999975
clips/common_voice_en_38081744.mp3,The board has also been providing travel agent licensing and tourist guide training.,English,common_voice_en_38081744.mp3,8136,8.136,5456.375999999976
clips/common_voice_en_38354385.mp3,The contest presented a new and exciting experience for all competing Sweet Adelines.,English,common_voice_en_38354385.mp3,8136,8.136,5464.511999999976
clips/common_voice_en_38873007.mp3,A state transit is implemented with the Tag.,English,common_voice_en_38873007.mp3,8136,8.136,5472.6479999999765
clips/common_voice_en_38772545.mp3,It is also easily accessible by road from Belconnen Way and Bindubi Street.,English,common_voice_en_38772545.mp3,8136,8.136,5480.783999999977
clips/common_voice_en_38044262.mp3,Senators and spectators heard dramatic testimony from the surviving passengers and crew.,English,common_voice_en_38044262.mp3,8136,8.136,5488.919999999977
clips/common_voice_en_38366741.mp3,"Garrison performed on many classic Coltrane recordings, including ""A Love Supreme"".",English,common_voice_en_38366741.mp3,8136,8.136,5497.055999999978
clips/common_voice_en_38235251.mp3,"For most categories, penalties are assessed for flight outside the aerobatic box.",English,common_voice_en_38235251.mp3,8136,8.136,5505.191999999978
clips/common_voice_en_38083350.mp3,"Saint Jerome said, ...we must set aside stated hours for the duty of praying.",English,common_voice_en_38083350.mp3,8136,8.136,5513.327999999979
clips/common_voice_en_38492682.mp3,Phil Dunne later wrote that the film fell between two stools.,English,common_voice_en_38492682.mp3,8136,8.136,5521.463999999979
clips/common_voice_en_38686641.mp3,Tony's sister Cassie is a two-time All-American water polo player at Long Beach State.,English,common_voice_en_38686641.mp3,8136,8.136,5529.599999999979
clips/common_voice_en_38060934.mp3,"Even so, the influence of the scientific romance era persisted in British science fiction.",English,common_voice_en_38060934.mp3,8136,8.136,5537.73599999998
clips/common_voice_en_38025631.mp3,They are attached to the terminal end of fishing line by loops of brass.,English,common_voice_en_38025631.mp3,8100,8.1,5545.83599999998
clips/common_voice_en_38717751.mp3,Unfortunately this legend is not supported by archaeological evidence so its validity is disputable.,English,common_voice_en_38717751.mp3,8100,8.1,5553.935999999981
clips/common_voice_en_38969684.mp3,Majumdar joined the Bengal Volunteers at an early age.,English,common_voice_en_38969684.mp3,8100,8.1,5562.035999999981
clips/common_voice_en_38249807.mp3,From these he develops an understanding of social elements in the organisation of knowledge.,English,common_voice_en_38249807.mp3,8100,8.1,5570.135999999981
clips/common_voice_en_39435832.mp3,By the end of the period the largest herds were probably those of monasteries.,English,common_voice_en_39435832.mp3,8100,8.1,5578.235999999982
clips/common_voice_en_38242203.mp3,Fishing has been an essential economic activity since the town's settlement.,English,common_voice_en_38242203.mp3,8100,8.1,5586.335999999982
clips/common_voice_en_38034135.mp3,Individual ballpark ground rules vary greatly from ballpark to ballpark.,English,common_voice_en_38034135.mp3,8100,8.1,5594.435999999982
clips/common_voice_en_38617236.mp3,Examples of manifestations of a founder effect are seen among Ashkenazi Jews.,English,common_voice_en_38617236.mp3,8100,8.1,5602.535999999983
clips/common_voice_en_38111765.mp3,"Tarte Tatin is an upside-down tart, of apples, other fruit, or onions.",English,common_voice_en_38111765.mp3,8100,8.1,5610.635999999983
clips/common_voice_en_38796528.mp3,"Other serious side effects include loss of consciousness, lung disease, and allergic reactions.",English,common_voice_en_38796528.mp3,8100,8.1,5618.7359999999835
clips/common_voice_en_38068744.mp3,"Remixes of the songs from this album were released as ""Dope Space Nine"".",English,common_voice_en_38068744.mp3,8100,8.1,5626.835999999984
clips/common_voice_en_38034504.mp3,"The Venetians sailed westward, the Ottoman fleet eastward.",English,common_voice_en_38034504.mp3,8100,8.1,5634.935999999984
clips/common_voice_en_38099149.mp3,Crevasses close and the glacier surface becomes much smoother and easier to traverse.,English,common_voice_en_38099149.mp3,8100,8.1,5643.035999999985
clips/common_voice_en_38875698.mp3,The school was named after their previous home of Loreto Abbey near Dublin.,English,common_voice_en_38875698.mp3,8100,8.1,5651.135999999985
clips/common_voice_en_38687181.mp3,Morgan led a Republican faction that agreed to form a coalition with the Democrats.,English,common_voice_en_38687181.mp3,8100,8.1,5659.235999999985
clips/common_voice_en_38690540.mp3,These geckos live on trees in tropical rain forests and on bamboo plants.,English,common_voice_en_38690540.mp3,8100,8.1,5667.335999999986
clips/common_voice_en_38502773.mp3,A modulation method specifies how the radio signal fluctuates to convey information.,English,common_voice_en_38502773.mp3,8100,8.1,5675.435999999986
clips/common_voice_en_38601387.mp3,"He also designed stained glass, notably a memorial window at Saint Andrew's Church, Mells.",English,common_voice_en_38601387.mp3,8100,8.1,5683.535999999986
clips/common_voice_en_38990439.mp3,Particularly the claim that knowledge equates to true belief has garnered some attention.,English,common_voice_en_38990439.mp3,8100,8.1,5691.635999999987
clips/common_voice_en_39581727.mp3,"A similar version is now available as downloadable content for ""Rock Band"".",English,common_voice_en_39581727.mp3,8100,8.1,5699.735999999987
clips/common_voice_en_38350804.mp3,"Head races are typically held in the fall, winter and spring seasons.",English,common_voice_en_38350804.mp3,8100,8.1,5707.8359999999875
clips/common_voice_en_38612001.mp3,Toews later announced that the Harper government would not appeal the O'Neill decision.,English,common_voice_en_38612001.mp3,8100,8.1,5715.935999999988
clips/common_voice_en_38081389.mp3,Coordination games are games with multiple pure strategy Nash equilibria.,English,common_voice_en_38081389.mp3,8100,8.1,5724.035999999988
clips/common_voice_en_39477405.mp3,This engine was similar to the Camry's engine except for the balance shafts.,English,common_voice_en_39477405.mp3,8100,8.1,5732.135999999989
clips/common_voice_en_38357972.mp3,Edison offers the International Baccalaureate program for its advanced students.,English,common_voice_en_38357972.mp3,8100,8.1,5740.235999999989
clips/common_voice_en_38084526.mp3,The orthogonal complement is always closed in the metric topology.,English,common_voice_en_38084526.mp3,8100,8.1,5748.335999999989
clips/common_voice_en_38079124.mp3,The team played its home games at Wagner College Stadium on Staten Island.,English,common_voice_en_38079124.mp3,8100,8.1,5756.43599999999
clips/common_voice_en_38769552.mp3,"Both are subscription access journals, though some abstracts may be generally available.",English,common_voice_en_38769552.mp3,8100,8.1,5764.53599999999
clips/common_voice_en_38825254.mp3,Scholars have however pointed to perceived differences of language and style.,English,common_voice_en_38825254.mp3,8100,8.1,5772.63599999999
clips/common_voice_en_38041610.mp3,"Fairfield Beach is northwest of Thornville, northeast of Millersport, and east of downtown Columbus.",English,common_voice_en_38041610.mp3,8100,8.1,5780.735999999991
clips/common_voice_en_38076110.mp3,"In more recent years, a sizable Albanian community has moved in.",English,common_voice_en_38076110.mp3,8064,8.064,5788.799999999991
clips/common_voice_en_39477630.mp3,"He collected them in annual cycles; five are mentioned in obituaries, three are extant.",English,common_voice_en_39477630.mp3,8064,8.064,5796.863999999991
clips/common_voice_en_38265259.mp3,"Definitely, Chinese gastronomic culture has had a strong influence on Japanese gastronomic culture.",English,common_voice_en_38265259.mp3,8064,8.064,5804.927999999992
clips/common_voice_en_38218289.mp3,The Kankakee River Basin is a product of the Wisconsin Glacial Episode.,English,common_voice_en_38218289.mp3,8064,8.064,5812.991999999992
clips/common_voice_en_38034148.mp3,Simms' research interests include differential geometry and geometric quantisation.,English,common_voice_en_38034148.mp3,8064,8.064,5821.055999999992
clips/common_voice_en_38745221.mp3,"Adults are potential vectors of tularemia, anthrax and loa loa filariasis.",English,common_voice_en_38745221.mp3,8064,8.064,5829.119999999993
clips/common_voice_en_38033565.mp3,"However, the company went bankrupt before any of the plans could come to fruition.",English,common_voice_en_38033565.mp3,8064,8.064,5837.183999999993
clips/common_voice_en_38546477.mp3,Then it can be shown that the equipotential solution is an ellipsoid of revolution.,English,common_voice_en_38546477.mp3,8064,8.064,5845.247999999993
clips/common_voice_en_38033405.mp3,"On the trailing edge, there are maneuvering flaps and wingtip ailerons.",English,common_voice_en_38033405.mp3,8064,8.064,5853.3119999999935
clips/common_voice_en_38733205.mp3,Upon joining the Comintern the party was reorganised as the Communist Party of Bulgaria.,English,common_voice_en_38733205.mp3,8064,8.064,5861.375999999994
clips/common_voice_en_38519092.mp3,The County Savings Bank was formed in Shrewsbury two years after the Abbey.,English,common_voice_en_38519092.mp3,8028,8.028,5869.403999999994
clips/common_voice_en_38689396.mp3,"For more information, please visit the Dundee Township Park District website.",English,common_voice_en_38689396.mp3,8028,8.028,5877.431999999994
clips/common_voice_en_38153382.mp3,It gave Ferrellgas its first entry into the competitive and potentially lucrative Northeast market.,English,common_voice_en_38153382.mp3,8028,8.028,5885.459999999995
clips/common_voice_en_38116039.mp3,This included a large mahogany wardrobe and extensive seating in the new Neo-classical style.,English,common_voice_en_38116039.mp3,8028,8.028,5893.487999999995
clips/common_voice_en_38153157.mp3,"The townspeople considered Fort Gibson poorly located after suffering fires, mosquitoes, and other afflictions.",English,common_voice_en_38153157.mp3,8028,8.028,5901.515999999995
clips/common_voice_en_38080436.mp3,"Frindall was born in Epsom, Surrey and named after Victorian journalist William Howard Russell.",English,common_voice_en_38080436.mp3,8028,8.028,5909.543999999995
clips/common_voice_en_38265964.mp3,This was supposed to produce the desired effect of mitigating the cold.,English,common_voice_en_38265964.mp3,8028,8.028,5917.571999999996
clips/common_voice_en_38519126.mp3,Massive anti-government protests were staged by the Belgrade students and professors.,English,common_voice_en_38519126.mp3,8028,8.028,5925.599999999996
clips/common_voice_en_38739724.mp3,Vikas Kumar has two sons kunwar Siddhant kumar and kunwar Vedansh kumar.,English,common_voice_en_38739724.mp3,8028,8.028,5933.627999999996
clips/common_voice_en_38990967.mp3,Most imports are consumed in Djibouti and the remainder goes to Ethiopia and Somalia.,English,common_voice_en_38990967.mp3,8028,8.028,5941.655999999996
clips/common_voice_en_38694535.mp3,"Winifred Mary Irby, daughter of Florance George Henry Irby, fifth Baron Boston.",English,common_voice_en_38694535.mp3,8028,8.028,5949.683999999997
clips/common_voice_en_38851267.mp3,Only Flagstaff House remains as Museum of Tea Ware in Hong Kong Park.,English,common_voice_en_38851267.mp3,8028,8.028,5957.711999999997
clips/common_voice_en_38634090.mp3,Removing alternate notes creates a new truncated mode of limited transposition.,English,common_voice_en_38634090.mp3,8028,8.028,5965.739999999997
clips/common_voice_en_38792868.mp3,"Although a few species are partly marine, most inhabit fresh or brackish water.",English,common_voice_en_38792868.mp3,8028,8.028,5973.767999999997
clips/common_voice_en_38237634.mp3,He also proved that the class of locally free algebras has a decidable theory.,English,common_voice_en_38237634.mp3,8028,8.028,5981.795999999998
clips/common_voice_en_38077724.mp3,The hall was designed by architect German Bestelmeyer to house Harvard's Germanic Museum.,English,common_voice_en_38077724.mp3,8028,8.028,5989.823999999998
clips/common_voice_en_38237588.mp3,Her long running private Shakespeare study group was made up of Washington society women.,English,common_voice_en_38237588.mp3,8028,8.028,5997.851999999998
clips/common_voice_en_38052571.mp3,"Displaying awards or talents in a rude manner, boasting, is a form of snobbery.",English,common_voice_en_38052571.mp3,8028,8.028,6005.879999999998
clips/common_voice_en_39575967.mp3,"Since then, the cross has been preserved in the Sioni Cathedral in Tbilisi, Georgia.",English,common_voice_en_39575967.mp3,8028,8.028,6013.9079999999985
clips/common_voice_en_38510796.mp3,Powers is one of the most high-profile figures on the halfpipe snowboard circuit.,English,common_voice_en_38510796.mp3,8028,8.028,6021.935999999999
clips/common_voice_en_38513009.mp3,The entrance is guarded by armed supernatural programs with gravity-defying capabilities.,English,common_voice_en_38513009.mp3,8028,8.028,6029.963999999999
clips/common_voice_en_38546567.mp3,Gates's appointment as chief roughly coincided with the intensification of the War on Drugs.,English,common_voice_en_38546567.mp3,8028,8.028,6037.991999999999
clips/common_voice_en_39585315.mp3,The Institute is a substantial contributor to research on economies in transition.,English,common_voice_en_39585315.mp3,8028,8.028,6046.0199999999995
clips/common_voice_en_38667442.mp3,Holly's system of pumping water into Lockport's city mains was unique.,English,common_voice_en_38667442.mp3,8028,8.028,6054.048
clips/common_voice_en_38743248.mp3,Hammett later made use of his experiences in Butte to write Red Harvest.,English,common_voice_en_38743248.mp3,8028,8.028,6062.076
clips/common_voice_en_38084575.mp3,"Additionally, seven species were considered endangered and eighteen species vulnerable.",English,common_voice_en_38084575.mp3,8028,8.028,6070.104
clips/common_voice_en_38339688.mp3,Initially his work was concerned with modelling and exploring structures of living-systems.,English,common_voice_en_38339688.mp3,8028,8.028,6078.1320000000005
clips/common_voice_en_38703596.mp3,Variable speed and reversing are essential to processes such as hot-rolling steel mills.,English,common_voice_en_38703596.mp3,8028,8.028,6086.160000000001
clips/common_voice_en_38235124.mp3,Ali Esbati lives with journalist and former Red youth leader Marte Michelet.,English,common_voice_en_38235124.mp3,8028,8.028,6094.188000000001
clips/common_voice_en_38620709.mp3,After brief stops in Okinawa and Yokosuka the ships set sail for California.,English,common_voice_en_38620709.mp3,8028,8.028,6102.216000000001
clips/common_voice_en_38358014.mp3,"The name comes from the Capital Beltway, the ring road that surrounds Washington.",English,common_voice_en_38358014.mp3,8028,8.028,6110.2440000000015
clips/common_voice_en_38025827.mp3,"Visionary art often carries themes of spiritual, mystical or inner awareness.",English,common_voice_en_38025827.mp3,8028,8.028,6118.272000000002
clips/common_voice_en_38100384.mp3,"He also scored goals against West Ham United, Olympiacos and Derby County.",English,common_voice_en_38100384.mp3,8028,8.028,6126.300000000002
clips/common_voice_en_38682611.mp3,A Court can expel any judge who has displayed unethical behavior.,English,common_voice_en_38682611.mp3,8028,8.028,6134.328000000002
clips/common_voice_en_38293187.mp3,It was he who created the world and established the present order of things.,English,common_voice_en_38293187.mp3,8028,8.028,6142.3560000000025
clips/common_voice_en_38084785.mp3,While the trade fair runs throughout November in Part Bungalow.,English,common_voice_en_38084785.mp3,8028,8.028,6150.384000000003
clips/common_voice_en_38029223.mp3,Hemorrhages may be larger than in normal contusions if the injury is quite severe.,English,common_voice_en_38029223.mp3,8028,8.028,6158.412000000003
clips/common_voice_en_38354511.mp3,Hume had given persuasive logical arguments that people cannot infer causality from perceptual input.,English,common_voice_en_38354511.mp3,8028,8.028,6166.440000000003
clips/common_voice_en_38064132.mp3,"Across all platforms, many reviewers cited the jazz-inspired soundtrack as the game's biggest flaw.",English,common_voice_en_38064132.mp3,8028,8.028,6174.4680000000035
clips/common_voice_en_38027707.mp3,"He appeared in a book tour with Tim Parfitt, his brother-in-law.",English,common_voice_en_38027707.mp3,8028,8.028,6182.496000000004
clips/common_voice_en_38320041.mp3,"Due to the magnetic effect of Polaris' weapon, they believed Jordan was dead.",English,common_voice_en_38320041.mp3,8028,8.028,6190.524000000004
clips/common_voice_en_39570011.mp3,At Kuchma's request high-level foreign mediators also took part in the talks.,English,common_voice_en_39570011.mp3,8028,8.028,6198.552000000004
clips/common_voice_en_38026270.mp3,Credit system controls the amount of data that users can download.,English,common_voice_en_38026270.mp3,8028,8.028,6206.5800000000045
clips/common_voice_en_38521988.mp3,Compilation albums have been issued which feature some of his work with Persian Risk.,English,common_voice_en_38521988.mp3,8028,8.028,6214.608000000005
clips/common_voice_en_38102999.mp3,"Apple eventually discontinued the Wireless Apple Mouse, replacing it with the Wireless Mighty Mouse.",English,common_voice_en_38102999.mp3,8028,8.028,6222.636000000005
clips/common_voice_en_38689346.mp3,There is liaison with local police forces whilst the convoy is en route.,English,common_voice_en_38689346.mp3,8028,8.028,6230.664000000005
clips/common_voice_en_38784547.mp3,By then the parcel of land had been reduced to its present size.,English,common_voice_en_38784547.mp3,8028,8.028,6238.6920000000055
clips/common_voice_en_39319464.mp3,Cartwheel was an operation aimed at neutralizing the major Japanese base at Rabaul.,English,common_voice_en_39319464.mp3,7992,7.992,6246.684000000006
clips/common_voice_en_38688620.mp3,"In particular, he replied to John Greenwood and Henry Barrowe several times.",English,common_voice_en_38688620.mp3,7992,7.992,6254.676000000006
clips/common_voice_en_38648389.mp3,"While working on ""Rave"", Mashima drew the prototype for what would become ""Fairy Tail"".",English,common_voice_en_38648389.mp3,7992,7.992,6262.668000000006
clips/common_voice_en_38237622.mp3,This hard-partying set formed the nucleus for the Profumo Affair.,English,common_voice_en_38237622.mp3,7992,7.992,6270.660000000006
clips/common_voice_en_39537075.mp3,"Assume a cigarette requires three ingredients to make and smoke: tobacco, paper, and matches.",English,common_voice_en_39537075.mp3,7992,7.992,6278.652000000006
clips/common_voice_en_38162375.mp3,Dowling was present at the trial of the Myall Creek Massacre.,English,common_voice_en_38162375.mp3,7956,7.956,6286.6080000000065
clips/common_voice_en_38096218.mp3,The parish was within the historic county boundaries of the West Riding of Yorkshire.,English,common_voice_en_38096218.mp3,7956,7.956,6294.564000000007
clips/common_voice_en_38029552.mp3,"After the Florida incident, Foxe announced her retirement from the stage.",English,common_voice_en_38029552.mp3,7956,7.956,6302.520000000007
clips/common_voice_en_38803155.mp3,Her areas of research include human responses to scarcity and uncertainty.,English,common_voice_en_38803155.mp3,7956,7.956,6310.476000000007
clips/common_voice_en_38033597.mp3,He also talks about an increasing feeling of senselessness despite the success.,English,common_voice_en_38033597.mp3,7956,7.956,6318.432000000007
clips/common_voice_en_38100358.mp3,Ties in professional golf are generally settled by means of a playoff.,English,common_voice_en_38100358.mp3,7956,7.956,6326.388000000007
clips/common_voice_en_38545737.mp3,It produces more than enough rice to meet its needs resulting in a surplus.,English,common_voice_en_38545737.mp3,7956,7.956,6334.344000000007
clips/common_voice_en_38329197.mp3,"Two years later he followed this up with ""Duffy's Hibernian Sixpence Magazine"".",English,common_voice_en_38329197.mp3,7956,7.956,6342.3000000000075
clips/common_voice_en_38725154.mp3,"Codeville was self hosted and also used by BitTorrent, Inc and Mosuki.",English,common_voice_en_38725154.mp3,7956,7.956,6350.256000000008
clips/common_voice_en_38081187.mp3,"His stepson, Frank Crawford Armstrong, did serve as brigadier general in the Confederate army.",English,common_voice_en_38081187.mp3,7956,7.956,6358.212000000008
clips/common_voice_en_38743855.mp3,"Listed in the city directory as a housewright, he designed numerous churches and houses.",English,common_voice_en_38743855.mp3,7956,7.956,6366.168000000008
clips/common_voice_en_38699794.mp3,"Laurence Edgar Skog was born in Duluth, Minnesota, the oldest of four children.",English,common_voice_en_38699794.mp3,7956,7.956,6374.124000000008
clips/common_voice_en_38126341.mp3,The lithology of the catchment is Mekelle Dolerite and Antalo Limestone.,English,common_voice_en_38126341.mp3,7956,7.956,6382.080000000008
clips/common_voice_en_38123213.mp3,"The Germans evacuated the camp but Hinton, feigning sickness, remained behind.",English,common_voice_en_38123213.mp3,7956,7.956,6390.036000000008
clips/common_voice_en_38039894.mp3,Spectators lined up the edge of the course and sometimes even blocked the road.,English,common_voice_en_38039894.mp3,7956,7.956,6397.992000000008
clips/common_voice_en_39576028.mp3,His subsidiary titles included Viscount Alderney.,English,common_voice_en_39576028.mp3,7956,7.956,6405.9480000000085
clips/common_voice_en_39015262.mp3,"When he's sad or touched, he makes a mechanical, catching noise in his throat.",English,common_voice_en_39015262.mp3,7956,7.956,6413.904000000009
clips/common_voice_en_38689111.mp3,"Tannin bleed-through can also be an issue, depending on the brand of lacquer used.",English,common_voice_en_38689111.mp3,7956,7.956,6421.860000000009
clips/common_voice_en_38300898.mp3,The destruction of the hair and nails plainly involves an inconsistency of thought.,English,common_voice_en_38300898.mp3,7956,7.956,6429.816000000009
clips/common_voice_en_38293724.mp3,It becomes necessary to seclude her from society for a while.,English,common_voice_en_38293724.mp3,7956,7.956,6437.772000000009
clips/common_voice_en_39143101.mp3,"Not confined to musical pursuits, he was also heavily involved in Eritrean politics.",English,common_voice_en_39143101.mp3,7956,7.956,6445.728000000009
